tag_id,general_class,sub_class,color
24263,small vehicle,hatchback,black
14290,small vehicle,sedan,white
38966,small vehicle,jeep,white
26927,small vehicle,hatchback,blue
11549,small vehicle,van,white
37336,small vehicle,sedan,silver/grey
10264,small vehicle,sedan,silver/grey
12732,small vehicle,pickup,blue
18265,small vehicle,sedan,silver/grey
16131,small vehicle,sedan,silver/grey
23802,small vehicle,sedan,blue
31824,small vehicle,minivan,white
22434,small vehicle,sedan,black
16219,small vehicle,hatchback,black
21352,small vehicle,sedan,white
16589,small vehicle,hatchback,black
19171,small vehicle,jeep,silver/grey
38017,small vehicle,sedan,silver/grey
21691,small vehicle,sedan,silver/grey
28846,small vehicle,sedan,white
20680,small vehicle,sedan,silver/grey
14755,small vehicle,jeep,silver/grey
31446,small vehicle,sedan,silver/grey
34242,small vehicle,hatchback,silver/grey
28351,small vehicle,hatchback,green
18938,small vehicle,pickup,white
18939,small vehicle,minivan,silver/grey
33372,small vehicle,hatchback,silver/grey
12261,small vehicle,minivan,white
27045,small vehicle,hatchback,silver/grey
15788,small vehicle,hatchback,blue
34624,small vehicle,hatchback,red
28660,small vehicle,jeep,silver/grey
38455,small vehicle,sedan,white
29751,small vehicle,sedan,silver/grey
22729,small vehicle,sedan,green
26447,small vehicle,hatchback,white
32340,small vehicle,jeep,white
29506,small vehicle,jeep,black
37575,small vehicle,sedan,silver/grey
27349,small vehicle,sedan,blue
21442,small vehicle,sedan,silver/grey
31689,small vehicle,hatchback,blue
26513,small vehicle,jeep,silver/grey
22295,small vehicle,hatchback,black
33581,small vehicle,sedan,white
28426,small vehicle,sedan,silver/grey
13697,small vehicle,sedan,white
22911,small vehicle,jeep,silver/grey
32758,small vehicle,sedan,silver/grey
13541,small vehicle,sedan,silver/grey
17018,small vehicle,jeep,silver/grey
36860,small vehicle,sedan,blue
21935,small vehicle,sedan,red
25021,small vehicle,sedan,white
23163,small vehicle,minivan,white
17064,small vehicle,van,white
30894,small vehicle,jeep,white
15885,small vehicle,sedan,silver/grey
16712,small vehicle,sedan,black
23896,small vehicle,sedan,silver/grey
22020,small vehicle,sedan,silver/grey
27223,small vehicle,sedan,silver/grey
34691,small vehicle,jeep,black
16014,small vehicle,sedan,silver/grey
10675,small vehicle,hatchback,silver/grey
28365,small vehicle,sedan,silver/grey
30285,small vehicle,hatchback,red
34738,small vehicle,sedan,black
30477,small vehicle,hatchback,red
20852,small vehicle,jeep,silver/grey
10752,small vehicle,hatchback,black
23255,small vehicle,sedan,silver/grey
26251,small vehicle,sedan,black
32430,small vehicle,sedan,black
16742,small vehicle,sedan,other
35108,small vehicle,sedan,silver/grey
34165,small vehicle,sedan,white
39020,small vehicle,sedan,white
39281,small vehicle,hatchback,white
28122,small vehicle,sedan,white
16902,small vehicle,sedan,black
17500,small vehicle,sedan,silver/grey
32857,small vehicle,sedan,white
15977,small vehicle,jeep,black
23127,small vehicle,sedan,silver/grey
27294,small vehicle,minivan,white
24119,small vehicle,van,black
20313,small vehicle,sedan,white
27547,large vehicle,light truck,white
39751,large vehicle,truck,white
27482,small vehicle,sedan,silver/grey
18287,small vehicle,sedan,white
19101,small vehicle,hatchback,white
35256,small vehicle,hatchback,blue
29838,small vehicle,sedan,white
16682,small vehicle,hatchback,white
33684,small vehicle,hatchback,blue
11259,small vehicle,hatchback,white
29812,small vehicle,pickup,white
18463,small vehicle,sedan,white
24497,small vehicle,sedan,silver/grey
22803,small vehicle,hatchback,silver/grey
12094,small vehicle,sedan,white
13154,small vehicle,sedan,white
10245,small vehicle,sedan,other
17648,small vehicle,hatchback,blue
10998,small vehicle,sedan,white
23716,small vehicle,jeep,other
16295,small vehicle,sedan,blue
24686,small vehicle,sedan,silver/grey
16216,small vehicle,pickup,black
17145,small vehicle,jeep,silver/grey
13644,small vehicle,sedan,silver/grey
21407,large vehicle,truck,white
12123,small vehicle,jeep,black
34689,small vehicle,hatchback,green
35970,small vehicle,sedan,silver/grey
13458,small vehicle,hatchback,black
16371,small vehicle,sedan,blue
20352,small vehicle,jeep,silver/grey
39690,small vehicle,jeep,silver/grey
28748,small vehicle,sedan,white
12729,small vehicle,hatchback,white
36629,small vehicle,sedan,black
12338,small vehicle,minivan,white
28076,small vehicle,sedan,white
10762,small vehicle,sedan,black
18216,small vehicle,pickup,white
30072,small vehicle,sedan,silver/grey
33104,small vehicle,jeep,black
20136,small vehicle,sedan,black
12464,small vehicle,sedan,blue
10846,small vehicle,sedan,blue
30615,small vehicle,sedan,blue
30243,large vehicle,truck,white
25644,small vehicle,hatchback,white
24388,small vehicle,hatchback,white
35357,small vehicle,sedan,silver/grey
34960,small vehicle,jeep,silver/grey
11062,small vehicle,minivan,white
31281,small vehicle,sedan,white
19440,small vehicle,jeep,white
31663,small vehicle,hatchback,other
34922,small vehicle,sedan,blue
22186,small vehicle,hatchback,silver/grey
39547,small vehicle,sedan,silver/grey
38456,small vehicle,sedan,white
20731,small vehicle,sedan,silver/grey
33858,small vehicle,jeep,black
35995,small vehicle,jeep,silver/grey
28655,small vehicle,sedan,silver/grey
28939,small vehicle,hatchback,white
29278,small vehicle,hatchback,white
34099,small vehicle,hatchback,silver/grey
13779,small vehicle,jeep,silver/grey
23237,small vehicle,jeep,white
35731,small vehicle,minivan,white
34039,small vehicle,sedan,silver/grey
31991,small vehicle,minivan,white
30490,small vehicle,jeep,white
37946,small vehicle,jeep,blue
38145,small vehicle,sedan,silver/grey
27783,small vehicle,sedan,silver/grey
37902,small vehicle,sedan,other
29107,small vehicle,hatchback,black
30463,small vehicle,sedan,black
24046,small vehicle,sedan,other
17867,small vehicle,hatchback,blue
33865,small vehicle,hatchback,white
12955,small vehicle,jeep,blue
15465,small vehicle,minivan,silver/grey
12323,small vehicle,hatchback,blue
33088,small vehicle,jeep,other
18555,small vehicle,hatchback,silver/grey
10017,small vehicle,sedan,silver/grey
30500,small vehicle,sedan,silver/grey
19922,small vehicle,hatchback,white
36076,small vehicle,sedan,white
17848,small vehicle,hatchback,white
36837,small vehicle,sedan,white
11702,small vehicle,sedan,silver/grey
22923,small vehicle,hatchback,red
36194,small vehicle,hatchback,black
29945,small vehicle,hatchback,silver/grey
21171,small vehicle,sedan,black
11904,small vehicle,hatchback,white
23795,small vehicle,hatchback,white
18235,small vehicle,hatchback,other
15573,small vehicle,sedan,silver/grey
38609,small vehicle,minivan,white
23121,small vehicle,sedan,black
30098,small vehicle,sedan,blue
11550,small vehicle,sedan,black
19559,small vehicle,sedan,silver/grey
16064,small vehicle,hatchback,white
32986,small vehicle,hatchback,green
36459,small vehicle,sedan,silver/grey
33635,small vehicle,sedan,silver/grey
22941,small vehicle,sedan,white
38574,small vehicle,hatchback,white
32520,small vehicle,sedan,blue
19333,small vehicle,sedan,silver/grey
14444,small vehicle,sedan,silver/grey
36434,small vehicle,sedan,white
15751,small vehicle,hatchback,blue
36746,small vehicle,sedan,silver/grey
33949,small vehicle,minivan,blue
26882,small vehicle,sedan,silver/grey
34236,small vehicle,hatchback,white
23568,small vehicle,sedan,white
20160,small vehicle,sedan,white
36193,small vehicle,sedan,silver/grey
10665,small vehicle,sedan,white
34913,small vehicle,sedan,white
24354,small vehicle,sedan,red
16290,small vehicle,minivan,blue
14247,small vehicle,sedan,white
22885,small vehicle,van,white
33005,small vehicle,van,white
36176,small vehicle,jeep,red
11421,small vehicle,jeep,white
18345,small vehicle,sedan,silver/grey
26162,small vehicle,sedan,blue
25551,small vehicle,sedan,white
27434,small vehicle,sedan,white
22003,small vehicle,sedan,black
37221,small vehicle,minivan,white
29580,small vehicle,hatchback,white
16422,small vehicle,sedan,silver/grey
22987,small vehicle,sedan,silver/grey
10734,small vehicle,sedan,blue
11605,small vehicle,sedan,white
12289,small vehicle,sedan,silver/grey
14868,small vehicle,sedan,silver/grey
27648,small vehicle,sedan,white
34943,small vehicle,sedan,white
12756,small vehicle,sedan,black
39602,small vehicle,jeep,white
15483,small vehicle,sedan,white
35520,small vehicle,sedan,blue
30132,small vehicle,sedan,silver/grey
33881,small vehicle,hatchback,white
30308,small vehicle,sedan,silver/grey
15450,small vehicle,jeep,other
10371,small vehicle,hatchback,black
26752,small vehicle,sedan,other
17152,small vehicle,hatchback,black
16744,small vehicle,van,silver/grey
29551,small vehicle,hatchback,silver/grey
26834,small vehicle,sedan,silver/grey
34711,small vehicle,sedan,silver/grey
37489,small vehicle,sedan,white
33223,small vehicle,jeep,white
25508,small vehicle,jeep,white
22193,small vehicle,sedan,other
15843,small vehicle,hatchback,white
33993,small vehicle,sedan,silver/grey
26489,small vehicle,sedan,black
27850,small vehicle,sedan,red
12693,small vehicle,hatchback,silver/grey
34416,small vehicle,sedan,other
32677,small vehicle,sedan,silver/grey
34127,small vehicle,sedan,silver/grey
10585,large vehicle,minibus,white
32367,small vehicle,sedan,blue
15984,small vehicle,sedan,silver/grey
23105,small vehicle,sedan,silver/grey
33279,small vehicle,sedan,silver/grey
39874,small vehicle,minivan,silver/grey
25070,small vehicle,sedan,blue
22219,small vehicle,sedan,black
32621,small vehicle,hatchback,red
12632,small vehicle,hatchback,white
37525,small vehicle,hatchback,black
22533,small vehicle,jeep,black
13873,small vehicle,sedan,white
27640,small vehicle,sedan,silver/grey
11919,small vehicle,sedan,other
30057,small vehicle,sedan,silver/grey
30565,small vehicle,hatchback,silver/grey
22996,small vehicle,hatchback,silver/grey
37857,small vehicle,hatchback,white
20355,small vehicle,hatchback,blue
19325,small vehicle,sedan,white
39186,small vehicle,hatchback,silver/grey
37481,small vehicle,hatchback,silver/grey
30667,small vehicle,hatchback,white
19090,small vehicle,sedan,white
31487,small vehicle,sedan,white
26378,small vehicle,hatchback,blue
17697,small vehicle,sedan,black
11800,small vehicle,sedan,silver/grey
38751,small vehicle,minivan,white
21045,small vehicle,jeep,white
29593,small vehicle,jeep,blue
23372,small vehicle,sedan,black
13866,small vehicle,hatchback,silver/grey
18514,small vehicle,sedan,silver/grey
26405,small vehicle,sedan,white
36812,small vehicle,minivan,white
17471,small vehicle,hatchback,white
32043,small vehicle,hatchback,silver/grey
15035,small vehicle,sedan,blue
37499,small vehicle,sedan,white
19721,small vehicle,sedan,white
33308,small vehicle,sedan,white
35426,small vehicle,sedan,white
34197,small vehicle,sedan,silver/grey
35634,small vehicle,sedan,silver/grey
25985,small vehicle,sedan,white
14440,small vehicle,minivan,white
15112,small vehicle,sedan,white
19714,small vehicle,hatchback,white
38933,small vehicle,minivan,white
33867,small vehicle,sedan,black
33139,small vehicle,hatchback,white
23941,small vehicle,hatchback,silver/grey
30482,small vehicle,sedan,silver/grey
17468,small vehicle,minivan,silver/grey
14705,small vehicle,sedan,black
28561,small vehicle,hatchback,black
36660,small vehicle,hatchback,silver/grey
15728,small vehicle,hatchback,blue
24117,small vehicle,hatchback,white
26605,small vehicle,hatchback,blue
15448,small vehicle,sedan,silver/grey
19996,small vehicle,hatchback,white
16760,small vehicle,hatchback,white
30984,small vehicle,sedan,silver/grey
21910,small vehicle,sedan,white
36908,small vehicle,hatchback,silver/grey
34655,small vehicle,sedan,white
34237,small vehicle,hatchback,silver/grey
24679,small vehicle,sedan,white
20985,small vehicle,sedan,blue
26921,small vehicle,hatchback,white
24128,small vehicle,hatchback,black
34098,small vehicle,sedan,white
24568,small vehicle,hatchback,white
25152,small vehicle,hatchback,black
13444,small vehicle,sedan,black
36828,small vehicle,sedan,white
13589,small vehicle,minivan,silver/grey
21639,small vehicle,sedan,black
20578,small vehicle,hatchback,black
24815,small vehicle,sedan,white
14401,small vehicle,hatchback,silver/grey
16373,small vehicle,hatchback,silver/grey
35343,small vehicle,hatchback,white
20712,small vehicle,sedan,white
35448,small vehicle,minivan,white
20654,small vehicle,hatchback,white
10523,small vehicle,hatchback,black
24781,small vehicle,hatchback,black
21161,small vehicle,hatchback,white
13578,small vehicle,hatchback,white
34535,small vehicle,sedan,silver/grey
24751,small vehicle,hatchback,silver/grey
13162,small vehicle,minivan,white
32940,small vehicle,hatchback,other
29882,small vehicle,sedan,white
25103,small vehicle,sedan,silver/grey
13007,small vehicle,sedan,white
15831,small vehicle,minivan,white
27536,small vehicle,hatchback,white
18726,small vehicle,hatchback,silver/grey
13039,small vehicle,sedan,silver/grey
27258,small vehicle,sedan,black
20585,small vehicle,hatchback,silver/grey
36448,small vehicle,sedan,white
25623,small vehicle,sedan,white
34288,small vehicle,sedan,silver/grey
38219,small vehicle,sedan,silver/grey
37539,large vehicle,truck,white
37133,small vehicle,hatchback,silver/grey
18814,small vehicle,hatchback,black
15719,small vehicle,hatchback,red
33172,small vehicle,sedan,white
35184,small vehicle,sedan,white
39109,small vehicle,hatchback,red
30979,small vehicle,hatchback,silver/grey
23594,small vehicle,sedan,black
29633,small vehicle,hatchback,silver/grey
16003,small vehicle,sedan,white
21867,small vehicle,hatchback,white
30000,small vehicle,minivan,white
19206,small vehicle,sedan,silver/grey
11781,small vehicle,hatchback,silver/grey
33857,small vehicle,sedan,blue
17778,small vehicle,hatchback,silver/grey
28687,small vehicle,hatchback,silver/grey
34804,small vehicle,hatchback,white
28636,small vehicle,hatchback,silver/grey
17613,small vehicle,jeep,blue
21265,small vehicle,sedan,silver/grey
32699,small vehicle,sedan,white
13766,small vehicle,sedan,red
24622,small vehicle,hatchback,white
24216,small vehicle,hatchback,white
37310,large vehicle,truck,white
34095,small vehicle,hatchback,white
11970,small vehicle,sedan,silver/grey
14216,small vehicle,sedan,blue
24502,small vehicle,sedan,black
38519,small vehicle,sedan,silver/grey
30389,small vehicle,sedan,white
37706,small vehicle,sedan,white
38811,small vehicle,hatchback,white
17105,small vehicle,hatchback,black
30133,small vehicle,sedan,silver/grey
30796,small vehicle,sedan,white
17267,small vehicle,hatchback,blue
29072,small vehicle,hatchback,silver/grey
35040,large vehicle,minibus,other
26102,small vehicle,sedan,white
15142,small vehicle,hatchback,black
12887,small vehicle,minivan,white
13009,small vehicle,sedan,white
10825,small vehicle,sedan,white
12950,small vehicle,sedan,silver/grey
17938,large vehicle,truck,white
17098,small vehicle,sedan,black
30093,small vehicle,sedan,silver/grey
32895,small vehicle,pickup,black
20188,large vehicle,crane truck,white
36348,small vehicle,minivan,white
21798,small vehicle,hatchback,black
36469,small vehicle,jeep,white
36242,small vehicle,sedan,black
21684,small vehicle,sedan,white
15566,small vehicle,jeep,silver/grey
21836,small vehicle,sedan,white
24630,small vehicle,sedan,white
34747,small vehicle,hatchback,silver/grey
16539,small vehicle,hatchback,silver/grey
37135,small vehicle,jeep,other
13946,small vehicle,sedan,silver/grey
25504,small vehicle,hatchback,silver/grey
32140,small vehicle,sedan,black
33723,small vehicle,sedan,black
29323,small vehicle,sedan,white
14498,small vehicle,sedan,white
37023,small vehicle,hatchback,black
38943,small vehicle,sedan,blue
39929,small vehicle,hatchback,silver/grey
34104,small vehicle,pickup,white
15230,small vehicle,hatchback,silver/grey
25987,small vehicle,sedan,white
35953,small vehicle,jeep,white
35369,small vehicle,minivan,white
29704,small vehicle,jeep,white
18058,small vehicle,hatchback,silver/grey
39420,small vehicle,hatchback,silver/grey
28696,small vehicle,hatchback,white
36674,small vehicle,sedan,silver/grey
23816,small vehicle,sedan,silver/grey
28363,small vehicle,sedan,white
13361,small vehicle,sedan,white
29191,small vehicle,sedan,white
21446,small vehicle,sedan,black
10968,small vehicle,sedan,silver/grey
10912,small vehicle,hatchback,silver/grey
23502,small vehicle,hatchback,silver/grey
10349,small vehicle,jeep,white
36250,small vehicle,sedan,white
29542,small vehicle,jeep,white
37623,small vehicle,sedan,white
18927,small vehicle,hatchback,white
39545,small vehicle,sedan,silver/grey
28949,small vehicle,hatchback,silver/grey
27438,small vehicle,sedan,white
29401,small vehicle,sedan,white
23461,small vehicle,hatchback,white
16404,small vehicle,sedan,silver/grey
36815,small vehicle,sedan,black
20950,small vehicle,sedan,silver/grey
20360,small vehicle,jeep,silver/grey
23611,small vehicle,minivan,white
14023,small vehicle,minivan,silver/grey
12455,small vehicle,jeep,white
23210,small vehicle,sedan,white
29921,small vehicle,minivan,white
22995,small vehicle,minivan,white
31180,large vehicle,prime mover,white
21768,large vehicle,truck,white
36715,small vehicle,sedan,silver/grey
36019,small vehicle,sedan,silver/grey
26842,small vehicle,jeep,white
13491,small vehicle,hatchback,white
16241,small vehicle,sedan,silver/grey
16715,small vehicle,jeep,white
20660,small vehicle,hatchback,blue
31599,small vehicle,sedan,silver/grey
18583,small vehicle,sedan,white
39336,small vehicle,sedan,silver/grey
17700,small vehicle,jeep,white
18417,small vehicle,hatchback,white
24787,small vehicle,sedan,silver/grey
19242,small vehicle,hatchback,white
26312,small vehicle,minivan,white
24498,small vehicle,sedan,black
22992,small vehicle,pickup,silver/grey
24681,small vehicle,van,white
18935,small vehicle,hatchback,white
11975,large vehicle,prime mover,white
39474,large vehicle,prime mover,white
16093,small vehicle,sedan,white
18903,small vehicle,sedan,silver/grey
15203,small vehicle,sedan,white
39995,small vehicle,sedan,silver/grey
23851,large vehicle,prime mover,white
14074,small vehicle,jeep,silver/grey
24424,small vehicle,sedan,white
26709,small vehicle,sedan,white
33976,small vehicle,sedan,silver/grey
25689,small vehicle,hatchback,silver/grey
36179,small vehicle,sedan,silver/grey
11037,small vehicle,jeep,white
32656,small vehicle,minivan,silver/grey
36939,small vehicle,sedan,white
31274,small vehicle,hatchback,black
16596,small vehicle,jeep,white
17800,small vehicle,hatchback,white
12933,small vehicle,minivan,silver/grey
33444,small vehicle,sedan,silver/grey
19417,small vehicle,pickup,red
38723,small vehicle,sedan,white
32492,small vehicle,hatchback,white
34619,small vehicle,hatchback,silver/grey
17045,small vehicle,jeep,silver/grey
24391,small vehicle,pickup,white
10988,small vehicle,sedan,white
16284,small vehicle,jeep,silver/grey
18711,small vehicle,sedan,blue
18694,small vehicle,sedan,white
30684,small vehicle,pickup,white
33460,small vehicle,jeep,silver/grey
33178,small vehicle,jeep,silver/grey
26436,small vehicle,sedan,white
32499,small vehicle,sedan,white
29494,small vehicle,sedan,silver/grey
33719,small vehicle,sedan,silver/grey
32418,small vehicle,sedan,white
33494,small vehicle,minivan,silver/grey
13250,small vehicle,hatchback,white
30415,small vehicle,hatchback,white
36717,small vehicle,sedan,silver/grey
39094,small vehicle,sedan,silver/grey
20927,small vehicle,sedan,silver/grey
19220,small vehicle,pickup,silver/grey
37368,small vehicle,hatchback,white
36752,small vehicle,sedan,white
20868,small vehicle,sedan,silver/grey
24504,small vehicle,hatchback,white
27401,small vehicle,jeep,silver/grey
32284,small vehicle,sedan,silver/grey
22397,small vehicle,hatchback,white
19380,small vehicle,hatchback,white
23660,small vehicle,jeep,black
22012,small vehicle,jeep,white
33844,small vehicle,sedan,white
39957,small vehicle,sedan,white
30533,small vehicle,van,silver/grey
38712,small vehicle,sedan,silver/grey
15741,small vehicle,sedan,silver/grey
26137,small vehicle,hatchback,red
17964,small vehicle,jeep,white
22309,small vehicle,hatchback,white
15852,small vehicle,hatchback,silver/grey
23344,small vehicle,hatchback,white
18357,small vehicle,hatchback,silver/grey
31359,small vehicle,hatchback,white
32221,small vehicle,sedan,white
26211,small vehicle,sedan,silver/grey
38987,small vehicle,hatchback,white
20947,small vehicle,sedan,white
39150,small vehicle,sedan,black
25345,small vehicle,sedan,white
11712,small vehicle,sedan,white
10812,small vehicle,jeep,silver/grey
37691,small vehicle,sedan,silver/grey
19967,small vehicle,minivan,white
35917,small vehicle,sedan,white
20781,small vehicle,sedan,white
25858,small vehicle,jeep,silver/grey
34664,small vehicle,sedan,silver/grey
28400,small vehicle,sedan,white
24896,small vehicle,sedan,white
17758,small vehicle,pickup,white
13164,small vehicle,sedan,other
22788,small vehicle,sedan,white
28787,small vehicle,minivan,white
23884,small vehicle,minivan,white
14740,small vehicle,jeep,silver/grey
38414,small vehicle,jeep,silver/grey
29142,small vehicle,sedan,black
19342,small vehicle,sedan,silver/grey
16716,small vehicle,pickup,silver/grey
34096,small vehicle,sedan,white
35326,small vehicle,hatchback,white
11834,small vehicle,jeep,white
32681,small vehicle,sedan,white
22955,small vehicle,hatchback,black
20643,small vehicle,sedan,white
21894,small vehicle,hatchback,silver/grey
19185,small vehicle,sedan,white
21393,small vehicle,sedan,silver/grey
33525,small vehicle,hatchback,blue
31901,small vehicle,sedan,silver/grey
18932,small vehicle,sedan,black
18741,small vehicle,sedan,white
27715,small vehicle,sedan,black
20272,small vehicle,sedan,silver/grey
27832,small vehicle,hatchback,white
32786,small vehicle,sedan,silver/grey
19882,small vehicle,hatchback,blue
37359,small vehicle,hatchback,white
19154,small vehicle,sedan,white
25239,small vehicle,sedan,silver/grey
35141,small vehicle,jeep,silver/grey
22904,small vehicle,sedan,white
12695,small vehicle,jeep,white
20632,small vehicle,sedan,white
12377,small vehicle,sedan,silver/grey
17927,small vehicle,minivan,white
39110,large vehicle,bus,silver/grey
35714,small vehicle,sedan,silver/grey
36808,small vehicle,sedan,white
39231,small vehicle,sedan,black
13194,small vehicle,jeep,white
15570,small vehicle,sedan,silver/grey
21700,small vehicle,hatchback,red
16016,small vehicle,hatchback,red
11045,small vehicle,sedan,black
32548,small vehicle,hatchback,red
25654,small vehicle,sedan,silver/grey
20038,small vehicle,minivan,white
36307,small vehicle,sedan,black
11748,small vehicle,hatchback,white
25998,small vehicle,sedan,white
10140,small vehicle,sedan,silver/grey
14635,small vehicle,sedan,black
31435,small vehicle,hatchback,white
37944,small vehicle,jeep,silver/grey
39698,small vehicle,van,yellow
10839,small vehicle,hatchback,silver/grey
14121,small vehicle,sedan,silver/grey
19492,small vehicle,jeep,silver/grey
25666,large vehicle,bus,green
22338,small vehicle,sedan,silver/grey
10456,small vehicle,hatchback,white
20728,small vehicle,sedan,blue
39215,large vehicle,light truck,white
10531,small vehicle,sedan,white
14208,small vehicle,sedan,white
38306,small vehicle,sedan,silver/grey
37672,small vehicle,sedan,silver/grey
24512,small vehicle,sedan,black
31210,small vehicle,sedan,white
34717,small vehicle,hatchback,silver/grey
15484,large vehicle,bus,white
29469,large vehicle,bus,white
19861,small vehicle,sedan,silver/grey
10026,small vehicle,sedan,black
35797,small vehicle,hatchback,white
32838,small vehicle,sedan,white
39107,small vehicle,pickup,white
20002,small vehicle,sedan,white
13469,small vehicle,sedan,silver/grey
37235,small vehicle,sedan,green
30414,small vehicle,hatchback,silver/grey
15745,small vehicle,sedan,white
27452,large vehicle,light truck,white
39115,small vehicle,hatchback,green
28874,small vehicle,sedan,silver/grey
29471,small vehicle,sedan,silver/grey
12643,small vehicle,pickup,silver/grey
22211,large vehicle,light truck,white
11981,small vehicle,sedan,black
20871,small vehicle,sedan,silver/grey
19814,small vehicle,sedan,black
24467,small vehicle,sedan,silver/grey
25198,small vehicle,pickup,other
10563,small vehicle,hatchback,blue
32994,small vehicle,hatchback,white
18353,small vehicle,hatchback,red
11000,small vehicle,sedan,silver/grey
26981,small vehicle,sedan,silver/grey
16834,small vehicle,sedan,silver/grey
19735,small vehicle,hatchback,white
18688,small vehicle,pickup,silver/grey
20430,small vehicle,sedan,white
39283,small vehicle,minivan,white
12258,small vehicle,sedan,white
39766,small vehicle,hatchback,silver/grey
23824,small vehicle,sedan,white
38444,small vehicle,hatchback,silver/grey
38806,small vehicle,sedan,silver/grey
12789,small vehicle,hatchback,blue
11829,small vehicle,sedan,white
20972,small vehicle,hatchback,silver/grey
16029,small vehicle,jeep,silver/grey
34591,small vehicle,sedan,silver/grey
34884,small vehicle,sedan,black
31177,small vehicle,hatchback,red
38307,small vehicle,sedan,silver/grey
21343,small vehicle,sedan,silver/grey
20673,small vehicle,sedan,silver/grey
22004,small vehicle,sedan,silver/grey
37732,small vehicle,sedan,blue
21490,small vehicle,sedan,white
35228,small vehicle,sedan,silver/grey
37789,small vehicle,sedan,silver/grey
21233,small vehicle,sedan,silver/grey
30363,small vehicle,hatchback,silver/grey
13251,small vehicle,hatchback,silver/grey
10005,small vehicle,hatchback,silver/grey
27473,small vehicle,sedan,silver/grey
12502,small vehicle,sedan,white
32663,small vehicle,hatchback,silver/grey
31363,small vehicle,jeep,silver/grey
23744,small vehicle,sedan,white
22056,small vehicle,hatchback,white
11696,small vehicle,sedan,silver/grey
12585,small vehicle,sedan,silver/grey
12831,small vehicle,sedan,white
22958,small vehicle,sedan,silver/grey
18519,small vehicle,sedan,silver/grey
24236,small vehicle,sedan,white
22142,small vehicle,sedan,silver/grey
15740,small vehicle,jeep,silver/grey
35598,small vehicle,sedan,black
35971,small vehicle,pickup,silver/grey
13224,small vehicle,pickup,blue
21385,small vehicle,van,white
16315,large vehicle,minibus,white
31636,small vehicle,sedan,silver/grey
21729,small vehicle,hatchback,silver/grey
17802,small vehicle,sedan,white
39663,small vehicle,hatchback,black
17744,small vehicle,hatchback,silver/grey
18323,small vehicle,hatchback,silver/grey
23228,small vehicle,hatchback,silver/grey
32956,small vehicle,sedan,red
27910,small vehicle,hatchback,silver/grey
35387,small vehicle,hatchback,white
12592,small vehicle,hatchback,white
32107,small vehicle,sedan,silver/grey
27352,small vehicle,sedan,blue
20445,small vehicle,hatchback,white
16099,small vehicle,sedan,silver/grey
24309,small vehicle,jeep,red
20249,small vehicle,hatchback,silver/grey
32308,small vehicle,hatchback,silver/grey
23817,small vehicle,sedan,silver/grey
18386,small vehicle,hatchback,red
20290,small vehicle,hatchback,silver/grey
31611,small vehicle,minivan,white
21892,small vehicle,hatchback,white
19709,small vehicle,sedan,white
22357,small vehicle,sedan,silver/grey
24921,small vehicle,sedan,white
27359,small vehicle,sedan,white
18510,small vehicle,jeep,black
31838,small vehicle,minivan,white
12135,small vehicle,hatchback,silver/grey
38924,small vehicle,sedan,white
39582,small vehicle,sedan,white
11512,small vehicle,sedan,silver/grey
33288,small vehicle,hatchback,black
25404,small vehicle,sedan,silver/grey
33316,small vehicle,sedan,silver/grey
25271,small vehicle,sedan,black
23263,small vehicle,sedan,white
29233,small vehicle,sedan,white
35678,small vehicle,van,silver/grey
28292,small vehicle,van,white
12876,small vehicle,minivan,white
21254,small vehicle,jeep,white
28250,small vehicle,sedan,silver/grey
37817,small vehicle,minivan,silver/grey
11943,small vehicle,sedan,silver/grey
22123,small vehicle,sedan,red
26118,small vehicle,hatchback,white
13177,small vehicle,jeep,white
10090,small vehicle,hatchback,black
20523,small vehicle,hatchback,blue
10780,large vehicle,light truck,white
20321,small vehicle,sedan,silver/grey
20757,small vehicle,hatchback,red
27617,small vehicle,sedan,silver/grey
24198,small vehicle,jeep,blue
32390,small vehicle,van,white
10904,small vehicle,sedan,silver/grey
36476,small vehicle,sedan,silver/grey
11603,small vehicle,sedan,white
34151,small vehicle,sedan,white
25407,small vehicle,jeep,silver/grey
34176,small vehicle,sedan,white
25821,small vehicle,sedan,white
13651,small vehicle,sedan,white
21847,small vehicle,sedan,silver/grey
35503,small vehicle,sedan,silver/grey
35096,small vehicle,sedan,white
20041,large vehicle,light truck,white
12554,small vehicle,sedan,white
18040,small vehicle,minivan,silver/grey
19630,small vehicle,hatchback,other
16511,small vehicle,sedan,blue
35696,small vehicle,sedan,silver/grey
32386,small vehicle,sedan,white
25573,small vehicle,sedan,silver/grey
33834,small vehicle,hatchback,silver/grey
32234,small vehicle,van,white
21640,small vehicle,sedan,white
27293,small vehicle,hatchback,silver/grey
22081,small vehicle,hatchback,blue
28809,small vehicle,hatchback,silver/grey
28780,small vehicle,sedan,white
24880,small vehicle,sedan,silver/grey
33076,small vehicle,hatchback,black
36315,small vehicle,jeep,other
39376,small vehicle,sedan,black
13386,small vehicle,hatchback,white
20098,small vehicle,hatchback,white
37511,small vehicle,jeep,red
32988,small vehicle,sedan,black
32106,small vehicle,sedan,silver/grey
14408,small vehicle,sedan,white
14300,small vehicle,minivan,white
28599,small vehicle,hatchback,white
35859,small vehicle,hatchback,blue
10949,small vehicle,hatchback,white
19142,small vehicle,hatchback,white
