tag_id,general_class,sub_class,color
35995,small vehicle,jeep,silver/grey
28655,small vehicle,sedan,silver/grey
29278,small vehicle,hatchback,white
13779,small vehicle,jeep,silver/grey
23237,small vehicle,jeep,white
34039,small vehicle,sedan,silver/grey
30490,small vehicle,jeep,white
38145,small vehicle,sedan,silver/grey
27783,small vehicle,sedan,silver/grey
37902,small vehicle,sedan,other
29107,small vehicle,hatchback,black
30463,small vehicle,sedan,black
17867,small vehicle,hatchback,blue
33865,small vehicle,hatchback,white
12955,small vehicle,jeep,blue
15465,small vehicle,minivan,silver/grey
18555,small vehicle,hatchback,silver/grey
10017,small vehicle,sedan,silver/grey
19922,small vehicle,hatchback,white
17848,small vehicle,hatchback,white
36837,small vehicle,sedan,white
11702,small vehicle,sedan,silver/grey
21171,small vehicle,sedan,black
23795,small vehicle,hatchback,white
18235,small vehicle,hatchback,other
15573,small vehicle,sedan,silver/grey
38609,small vehicle,minivan,white
23121,small vehicle,sedan,black
30098,small vehicle,sedan,blue
11550,small vehicle,sedan,black
19559,small vehicle,sedan,silver/grey
36459,small vehicle,sedan,silver/grey
33635,small vehicle,sedan,silver/grey
22941,small vehicle,sedan,white
38574,small vehicle,hatchback,white
32520,small vehicle,sedan,blue
19333,small vehicle,sedan,silver/grey
14444,small vehicle,sedan,silver/grey
36434,small vehicle,sedan,white
15751,small vehicle,hatchback,blue
36746,small vehicle,sedan,silver/grey
33949,small vehicle,minivan,blue
23568,small vehicle,sedan,white
20160,small vehicle,sedan,white
36193,small vehicle,sedan,silver/grey
24354,small vehicle,sedan,red
16290,small vehicle,minivan,blue
14247,small vehicle,sedan,white
22885,small vehicle,van,white
33005,small vehicle,van,white
11421,small vehicle,jeep,white
25551,small vehicle,sedan,white
27434,small vehicle,sedan,white
22003,small vehicle,sedan,black
29580,small vehicle,hatchback,white
16422,small vehicle,sedan,silver/grey
22987,small vehicle,sedan,silver/grey
10734,small vehicle,sedan,blue
12289,small vehicle,sedan,silver/grey
14868,small vehicle,sedan,silver/grey
27648,small vehicle,sedan,white
34943,small vehicle,sedan,white
12756,small vehicle,sedan,black
35520,small vehicle,sedan,blue
30132,small vehicle,sedan,silver/grey
33881,small vehicle,hatchback,white
15450,small vehicle,jeep,other
10371,small vehicle,hatchback,black
26752,small vehicle,sedan,other
17152,small vehicle,hatchback,black
16744,small vehicle,van,silver/grey
29551,small vehicle,hatchback,silver/grey
34711,small vehicle,sedan,silver/grey
33223,small vehicle,jeep,white
25508,small vehicle,jeep,white
22193,small vehicle,sedan,other
33993,small vehicle,sedan,silver/grey
27850,small vehicle,sedan,red
12693,small vehicle,hatchback,silver/grey
34416,small vehicle,sedan,other
32677,small vehicle,sedan,silver/grey
34127,small vehicle,sedan,silver/grey
32367,small vehicle,sedan,blue
15984,small vehicle,sedan,silver/grey
23105,small vehicle,sedan,silver/grey
39874,small vehicle,minivan,silver/grey
22219,small vehicle,sedan,black
32621,small vehicle,hatchback,red
12632,small vehicle,hatchback,white
37525,small vehicle,hatchback,black
22533,small vehicle,jeep,black
13873,small vehicle,sedan,white
27640,small vehicle,sedan,silver/grey
11919,small vehicle,sedan,other
30057,small vehicle,sedan,silver/grey
22996,small vehicle,hatchback,silver/grey
20355,small vehicle,hatchback,blue
19325,small vehicle,sedan,white
39186,small vehicle,hatchback,silver/grey
37481,small vehicle,hatchback,silver/grey
30667,small vehicle,hatchback,white
19090,small vehicle,sedan,white
38751,small vehicle,minivan,white
21045,small vehicle,jeep,white
29593,small vehicle,jeep,blue
23372,small vehicle,sedan,black
13866,small vehicle,hatchback,silver/grey
18514,small vehicle,sedan,silver/grey
32043,small vehicle,hatchback,silver/grey
15035,small vehicle,sedan,blue
37499,small vehicle,sedan,white
19721,small vehicle,sedan,white
25985,small vehicle,sedan,white
14440,small vehicle,minivan,white
19714,small vehicle,hatchback,white
33867,small vehicle,sedan,black
23941,small vehicle,hatchback,silver/grey
17468,small vehicle,minivan,silver/grey
36660,small vehicle,hatchback,silver/grey
15728,small vehicle,hatchback,blue
24117,small vehicle,hatchback,white
26605,small vehicle,hatchback,blue
15448,small vehicle,sedan,silver/grey
19996,small vehicle,hatchback,white
30984,small vehicle,sedan,silver/grey
34655,small vehicle,sedan,white
34237,small vehicle,hatchback,silver/grey
26921,small vehicle,hatchback,white
24128,small vehicle,hatchback,black
34098,small vehicle,sedan,white
24568,small vehicle,hatchback,white
25152,small vehicle,hatchback,black
13444,small vehicle,sedan,black
36828,small vehicle,sedan,white
13589,small vehicle,minivan,silver/grey
21639,small vehicle,sedan,black
20578,small vehicle,hatchback,black
24815,small vehicle,sedan,white
20654,small vehicle,hatchback,white
24781,small vehicle,hatchback,black
21161,small vehicle,hatchback,white
13578,small vehicle,hatchback,white
34535,small vehicle,sedan,silver/grey
32940,small vehicle,hatchback,other
25103,small vehicle,sedan,silver/grey
13007,small vehicle,sedan,white
15831,small vehicle,minivan,white
27536,small vehicle,hatchback,white
13039,small vehicle,sedan,silver/grey
27258,small vehicle,sedan,black
20585,small vehicle,hatchback,silver/grey
36448,small vehicle,sedan,white
25623,small vehicle,sedan,white
37133,small vehicle,hatchback,silver/grey
18814,small vehicle,hatchback,black
15719,small vehicle,hatchback,red
33172,small vehicle,sedan,white
35184,small vehicle,sedan,white
39109,small vehicle,hatchback,red
29633,small vehicle,hatchback,silver/grey
16003,small vehicle,sedan,white
21867,small vehicle,hatchback,white
30000,small vehicle,minivan,white
11781,small vehicle,hatchback,silver/grey
33857,small vehicle,sedan,blue
17778,small vehicle,hatchback,silver/grey
28687,small vehicle,hatchback,silver/grey
34804,small vehicle,hatchback,white
28636,small vehicle,hatchback,silver/grey
17613,small vehicle,jeep,blue
21265,small vehicle,sedan,silver/grey
32699,small vehicle,sedan,white
13766,small vehicle,sedan,red
24622,small vehicle,hatchback,white
24216,small vehicle,hatchback,white
37310,large vehicle,truck,white
34095,small vehicle,hatchback,white
11970,small vehicle,sedan,silver/grey
24502,small vehicle,sedan,black
38519,small vehicle,sedan,silver/grey
30389,small vehicle,sedan,white
37706,small vehicle,sedan,white
38811,small vehicle,hatchback,white
17105,small vehicle,hatchback,black
30133,small vehicle,sedan,silver/grey
30796,small vehicle,sedan,white
17267,small vehicle,hatchback,blue
29072,small vehicle,hatchback,silver/grey
35040,large vehicle,other,other
15142,small vehicle,hatchback,black
12887,small vehicle,minivan,white
13009,small vehicle,sedan,white
10825,small vehicle,sedan,white
12950,small vehicle,sedan,silver/grey
17098,small vehicle,sedan,black
30093,small vehicle,sedan,silver/grey
32895,small vehicle,pickup,black
20188,large vehicle,other,white
36348,small vehicle,minivan,white
21798,small vehicle,hatchback,black
36469,small vehicle,jeep,white
36242,small vehicle,sedan,black
21684,small vehicle,sedan,white
15566,small vehicle,jeep,silver/grey
21836,small vehicle,sedan,white
24630,small vehicle,sedan,white
37135,small vehicle,jeep,other
13946,small vehicle,sedan,silver/grey
25504,small vehicle,hatchback,silver/grey
32140,small vehicle,sedan,black
14498,small vehicle,sedan,white
37023,small vehicle,hatchback,black
38943,small vehicle,sedan,blue
39929,small vehicle,hatchback,silver/grey
34104,small vehicle,pickup,white
15230,small vehicle,hatchback,silver/grey
25987,small vehicle,sedan,white
35953,small vehicle,jeep,white
35369,small vehicle,minivan,white
18058,small vehicle,hatchback,silver/grey
39420,small vehicle,hatchback,silver/grey
28696,small vehicle,hatchback,white
36674,small vehicle,sedan,silver/grey
23816,small vehicle,sedan,silver/grey
28363,small vehicle,sedan,white
13361,small vehicle,sedan,white
21446,small vehicle,sedan,black
10968,small vehicle,sedan,silver/grey
10912,small vehicle,hatchback,silver/grey
23502,small vehicle,hatchback,silver/grey
10349,small vehicle,jeep,white
29542,small vehicle,jeep,white
37623,small vehicle,sedan,white
39545,small vehicle,sedan,silver/grey
27438,small vehicle,sedan,white
29401,small vehicle,sedan,white
23461,small vehicle,hatchback,white
16404,small vehicle,sedan,silver/grey
36815,small vehicle,sedan,black
20950,small vehicle,sedan,silver/grey
20360,small vehicle,jeep,silver/grey
14023,small vehicle,minivan,silver/grey
12455,small vehicle,jeep,white
29921,small vehicle,minivan,white
22995,small vehicle,minivan,white
31180,large vehicle,other,white
21768,large vehicle,truck,white
36715,small vehicle,sedan,silver/grey
36019,small vehicle,sedan,silver/grey
26842,small vehicle,jeep,white
13491,small vehicle,hatchback,white
16241,small vehicle,sedan,silver/grey
16715,small vehicle,jeep,white
20660,small vehicle,hatchback,blue
31599,small vehicle,sedan,silver/grey
39336,small vehicle,sedan,silver/grey
18417,small vehicle,hatchback,white
24787,small vehicle,sedan,silver/grey
22992,small vehicle,pickup,silver/grey
24681,small vehicle,van,white
39474,large vehicle,other,white
16093,small vehicle,sedan,white
18903,small vehicle,sedan,silver/grey
15203,small vehicle,sedan,white
39995,small vehicle,sedan,silver/grey
23851,large vehicle,other,white
26709,small vehicle,sedan,white
25689,small vehicle,hatchback,silver/grey
36179,small vehicle,sedan,silver/grey
11037,small vehicle,jeep,white
32656,small vehicle,minivan,silver/grey
36939,small vehicle,sedan,white
16596,small vehicle,jeep,white
12933,small vehicle,minivan,silver/grey
33444,small vehicle,sedan,silver/grey
19417,small vehicle,pickup,red
32492,small vehicle,hatchback,white
10988,small vehicle,sedan,white
16284,small vehicle,jeep,silver/grey
18711,small vehicle,sedan,blue
18694,small vehicle,sedan,white
26436,small vehicle,sedan,white
29494,small vehicle,sedan,silver/grey
33719,small vehicle,sedan,silver/grey
32418,small vehicle,sedan,white
33494,small vehicle,minivan,silver/grey
39094,small vehicle,sedan,silver/grey
37368,small vehicle,hatchback,white
36752,small vehicle,sedan,white
24504,small vehicle,hatchback,white
27401,small vehicle,jeep,silver/grey
22397,small vehicle,hatchback,white
23660,small vehicle,jeep,black
33844,small vehicle,sedan,white
39957,small vehicle,sedan,white
30533,small vehicle,van,silver/grey
38712,small vehicle,sedan,silver/grey
15741,small vehicle,sedan,silver/grey
26137,small vehicle,hatchback,red
15852,small vehicle,hatchback,silver/grey
23344,small vehicle,hatchback,white
18357,small vehicle,hatchback,silver/grey
31359,small vehicle,hatchback,white
32221,small vehicle,sedan,white
38987,small vehicle,hatchback,white
20947,small vehicle,sedan,white
39150,small vehicle,sedan,black
25345,small vehicle,sedan,white
11712,small vehicle,sedan,white
10812,small vehicle,jeep,silver/grey
37691,small vehicle,sedan,silver/grey
19967,small vehicle,minivan,white
25858,small vehicle,jeep,silver/grey
28400,small vehicle,sedan,white
24896,small vehicle,sedan,white
17758,small vehicle,pickup,white
13164,small vehicle,sedan,other
28787,small vehicle,minivan,white
23884,small vehicle,minivan,white
14740,small vehicle,jeep,silver/grey
38414,small vehicle,jeep,silver/grey
29142,small vehicle,sedan,black
19342,small vehicle,sedan,silver/grey
16716,small vehicle,pickup,silver/grey
34096,small vehicle,sedan,white
32681,small vehicle,sedan,white
20643,small vehicle,sedan,white
21393,small vehicle,sedan,silver/grey
33525,small vehicle,hatchback,blue
31901,small vehicle,sedan,silver/grey
18741,small vehicle,sedan,white
27715,small vehicle,sedan,black
27832,small vehicle,hatchback,white
19882,small vehicle,hatchback,blue
37359,small vehicle,hatchback,white
19154,small vehicle,sedan,white
35141,small vehicle,jeep,silver/grey
12695,small vehicle,jeep,white
20632,small vehicle,sedan,white
12377,small vehicle,sedan,silver/grey
17927,small vehicle,minivan,white
39110,large vehicle,other,silver/grey
35714,small vehicle,sedan,silver/grey
36808,small vehicle,sedan,white
39231,small vehicle,sedan,black
13194,small vehicle,jeep,white
15570,small vehicle,sedan,silver/grey
21700,small vehicle,hatchback,red
16016,small vehicle,hatchback,red
11045,small vehicle,sedan,black
25654,small vehicle,sedan,silver/grey
36307,small vehicle,sedan,black
11748,small vehicle,hatchback,white
25998,small vehicle,sedan,white
10140,small vehicle,sedan,silver/grey
31435,small vehicle,hatchback,white
37944,small vehicle,jeep,silver/grey
39698,small vehicle,van,yellow
10839,small vehicle,hatchback,silver/grey
14121,small vehicle,sedan,silver/grey
19492,small vehicle,jeep,silver/grey
25666,large vehicle,other,green
10456,small vehicle,hatchback,white
20728,small vehicle,sedan,blue
39215,large vehicle,light truck,white
10531,small vehicle,sedan,white
14208,small vehicle,sedan,white
38306,small vehicle,sedan,silver/grey
37672,small vehicle,sedan,silver/grey
24512,small vehicle,sedan,black
31210,small vehicle,sedan,white
15484,large vehicle,other,white
29469,large vehicle,other,white
10026,small vehicle,sedan,black
35797,small vehicle,hatchback,white
32838,small vehicle,sedan,white
30414,small vehicle,hatchback,silver/grey
39115,small vehicle,hatchback,green
28874,small vehicle,sedan,silver/grey
12643,small vehicle,pickup,silver/grey
22211,large vehicle,light truck,white
11981,small vehicle,sedan,black
20871,small vehicle,sedan,silver/grey
19814,small vehicle,sedan,black
25198,small vehicle,pickup,other
10563,small vehicle,hatchback,blue
32994,small vehicle,hatchback,white
18353,small vehicle,hatchback,red
11000,small vehicle,sedan,silver/grey
16834,small vehicle,sedan,silver/grey
19735,small vehicle,hatchback,white
18688,small vehicle,pickup,silver/grey
39283,small vehicle,minivan,white
12258,small vehicle,sedan,white
39766,small vehicle,hatchback,silver/grey
23824,small vehicle,sedan,white
38444,small vehicle,hatchback,silver/grey
38806,small vehicle,sedan,silver/grey
12789,small vehicle,hatchback,blue
11829,small vehicle,sedan,white
20972,small vehicle,hatchback,silver/grey
34884,small vehicle,sedan,black
31177,small vehicle,hatchback,red
22004,small vehicle,sedan,silver/grey
21490,small vehicle,sedan,white
35228,small vehicle,sedan,silver/grey
37789,small vehicle,sedan,silver/grey
21233,small vehicle,sedan,silver/grey
30363,small vehicle,hatchback,silver/grey
12502,small vehicle,sedan,white
32663,small vehicle,hatchback,silver/grey
23744,small vehicle,sedan,white
11696,small vehicle,sedan,silver/grey
12831,small vehicle,sedan,white
22958,small vehicle,sedan,silver/grey
18519,small vehicle,sedan,silver/grey
24236,small vehicle,sedan,white
22142,small vehicle,sedan,silver/grey
15740,small vehicle,jeep,silver/grey
35598,small vehicle,sedan,black
35971,small vehicle,pickup,silver/grey
13224,small vehicle,pickup,blue
21385,small vehicle,van,white
16315,large vehicle,other,white
31636,small vehicle,sedan,silver/grey
21729,small vehicle,hatchback,silver/grey
17802,small vehicle,sedan,white
39663,small vehicle,hatchback,black
17744,small vehicle,hatchback,silver/grey
23228,small vehicle,hatchback,silver/grey
27910,small vehicle,hatchback,silver/grey
35387,small vehicle,hatchback,white
12592,small vehicle,hatchback,white
32107,small vehicle,sedan,silver/grey
27352,small vehicle,sedan,blue
20445,small vehicle,hatchback,white
16099,small vehicle,sedan,silver/grey
24309,small vehicle,jeep,red
20249,small vehicle,hatchback,silver/grey
32308,small vehicle,hatchback,silver/grey
23817,small vehicle,sedan,silver/grey
18386,small vehicle,hatchback,red
20290,small vehicle,hatchback,silver/grey
31611,small vehicle,minivan,white
22357,small vehicle,sedan,silver/grey
27359,small vehicle,sedan,white
18510,small vehicle,jeep,black
31838,small vehicle,minivan,white
12135,small vehicle,hatchback,silver/grey
38924,small vehicle,sedan,white
33316,small vehicle,sedan,silver/grey
23263,small vehicle,sedan,white
35678,small vehicle,van,silver/grey
28292,small vehicle,van,white
12876,small vehicle,minivan,white
21254,small vehicle,jeep,white
28250,small vehicle,sedan,silver/grey
13177,small vehicle,jeep,white
10090,small vehicle,hatchback,black
20523,small vehicle,hatchback,blue
20321,small vehicle,sedan,silver/grey
20757,small vehicle,hatchback,red
27617,small vehicle,sedan,silver/grey
24198,small vehicle,jeep,blue
32390,small vehicle,van,white
34151,small vehicle,sedan,white
34176,small vehicle,sedan,white
25821,small vehicle,sedan,white
13651,small vehicle,sedan,white
21847,small vehicle,sedan,silver/grey
35503,small vehicle,sedan,silver/grey
35096,small vehicle,sedan,white
12554,small vehicle,sedan,white
18040,small vehicle,minivan,silver/grey
19630,small vehicle,hatchback,other
16511,small vehicle,sedan,blue
35696,small vehicle,sedan,silver/grey
32386,small vehicle,sedan,white
25573,small vehicle,sedan,silver/grey
21640,small vehicle,sedan,white
27293,small vehicle,hatchback,silver/grey
28809,small vehicle,hatchback,silver/grey
24880,small vehicle,sedan,silver/grey
36315,small vehicle,jeep,other
39376,small vehicle,sedan,black
13386,small vehicle,hatchback,white
37511,small vehicle,jeep,red
32988,small vehicle,sedan,black
32106,small vehicle,sedan,silver/grey
14408,small vehicle,sedan,white
28599,small vehicle,hatchback,white
10949,small vehicle,hatchback,white
19142,small vehicle,hatchback,white
17924,small vehicle,sedan,silver/grey
39400,small vehicle,jeep,silver/grey
37582,small vehicle,sedan,silver/grey
17143,small vehicle,jeep,silver/grey
27960,small vehicle,sedan,silver/grey
30196,small vehicle,minivan,white
39435,small vehicle,pickup,other
28753,small vehicle,hatchback,silver/grey
14037,small vehicle,pickup,white
25389,small vehicle,pickup,black
18651,small vehicle,sedan,silver/grey
37280,small vehicle,minivan,white
13617,small vehicle,hatchback,white
33086,small vehicle,minivan,blue
22540,small vehicle,hatchback,blue
26747,small vehicle,sedan,black
21108,small vehicle,sedan,white
28850,small vehicle,sedan,white
12141,small vehicle,sedan,white
39046,small vehicle,sedan,white
33185,small vehicle,hatchback,silver/grey
12523,small vehicle,jeep,white
18797,small vehicle,minivan,black
20017,large vehicle,other,white
15578,small vehicle,sedan,white
30011,small vehicle,hatchback,white
20384,small vehicle,van,silver/grey
22926,small vehicle,sedan,white
17614,small vehicle,sedan,blue
24455,small vehicle,minivan,white
12093,small vehicle,sedan,blue
28774,small vehicle,hatchback,blue
11419,small vehicle,sedan,silver/grey
17005,small vehicle,hatchback,silver/grey
33785,small vehicle,hatchback,white
27054,small vehicle,hatchback,white
13158,small vehicle,sedan,silver/grey
28733,small vehicle,hatchback,silver/grey
18669,small vehicle,minivan,black
24984,small vehicle,hatchback,red
31614,small vehicle,minivan,silver/grey
17663,small vehicle,pickup,silver/grey
23988,small vehicle,hatchback,silver/grey
24139,small vehicle,hatchback,white
19732,small vehicle,hatchback,silver/grey
32646,small vehicle,hatchback,silver/grey
25237,small vehicle,sedan,white
13965,small vehicle,sedan,white
16234,small vehicle,minivan,white
36021,small vehicle,minivan,white
13333,small vehicle,jeep,silver/grey
25862,small vehicle,sedan,silver/grey
14102,small vehicle,hatchback,silver/grey
11783,small vehicle,sedan,white
30235,small vehicle,hatchback,white
27811,small vehicle,sedan,white
14293,small vehicle,hatchback,other
25919,small vehicle,hatchback,white
12745,small vehicle,hatchback,blue
25031,small vehicle,hatchback,white
33373,small vehicle,sedan,white
25133,small vehicle,sedan,white
18513,small vehicle,hatchback,white
31370,small vehicle,hatchback,red
17981,small vehicle,jeep,white
19059,large vehicle,light truck,white
19484,small vehicle,hatchback,white
13438,small vehicle,sedan,white
32696,small vehicle,hatchback,silver/grey
36861,small vehicle,sedan,silver/grey
38699,small vehicle,hatchback,silver/grey
13010,small vehicle,sedan,silver/grey
29456,small vehicle,sedan,silver/grey
24908,small vehicle,hatchback,white
23741,small vehicle,jeep,black
12717,small vehicle,sedan,white
25326,small vehicle,pickup,white
16551,small vehicle,hatchback,silver/grey
13826,small vehicle,sedan,silver/grey
22331,small vehicle,sedan,silver/grey
39863,small vehicle,sedan,white
17914,small vehicle,hatchback,silver/grey
34751,small vehicle,sedan,silver/grey
24500,small vehicle,sedan,white
10048,small vehicle,hatchback,white
13145,small vehicle,sedan,silver/grey
19860,small vehicle,van,silver/grey
39795,small vehicle,minivan,white
32085,small vehicle,minivan,silver/grey
19939,small vehicle,hatchback,white
36406,small vehicle,jeep,silver/grey
12582,small vehicle,sedan,silver/grey
14835,small vehicle,hatchback,black
14170,small vehicle,hatchback,red
13495,small vehicle,sedan,black
29252,small vehicle,sedan,silver/grey
22930,small vehicle,jeep,black
23703,small vehicle,hatchback,red
19034,small vehicle,hatchback,white
23033,small vehicle,hatchback,white
21484,small vehicle,sedan,silver/grey
35603,small vehicle,hatchback,silver/grey
21262,small vehicle,minivan,silver/grey
27179,small vehicle,van,white
24830,small vehicle,hatchback,black
24804,small vehicle,minivan,white
38152,small vehicle,jeep,white
14041,small vehicle,sedan,white
10732,small vehicle,sedan,red
37274,small vehicle,hatchback,white
12721,small vehicle,minivan,white
15438,small vehicle,sedan,silver/grey
26820,small vehicle,sedan,silver/grey
36064,small vehicle,sedan,black
33968,small vehicle,sedan,white
31356,small vehicle,van,white
17293,small vehicle,minivan,white
12553,small vehicle,sedan,silver/grey
26814,small vehicle,hatchback,white
30594,small vehicle,sedan,silver/grey
23473,small vehicle,hatchback,silver/grey
15932,small vehicle,hatchback,red
34967,small vehicle,hatchback,silver/grey
10707,small vehicle,hatchback,silver/grey
20023,small vehicle,sedan,silver/grey
24784,small vehicle,sedan,black
18990,small vehicle,hatchback,white
35116,small vehicle,pickup,silver/grey
34894,small vehicle,pickup,black
12417,small vehicle,minivan,silver/grey
18777,small vehicle,sedan,silver/grey
39723,small vehicle,hatchback,silver/grey
39934,small vehicle,hatchback,silver/grey
24704,small vehicle,hatchback,white
11634,small vehicle,hatchback,black
34205,small vehicle,sedan,white
32416,small vehicle,sedan,white
24196,small vehicle,hatchback,white
33387,small vehicle,hatchback,silver/grey
32158,small vehicle,sedan,silver/grey
15654,small vehicle,sedan,silver/grey
22476,small vehicle,sedan,silver/grey
16864,small vehicle,hatchback,silver/grey
35202,small vehicle,sedan,white
21495,small vehicle,sedan,red
26731,large vehicle,truck,white
20161,small vehicle,sedan,black
15964,small vehicle,sedan,white
26594,small vehicle,sedan,silver/grey
31267,small vehicle,sedan,black
15151,small vehicle,jeep,silver/grey
19886,small vehicle,sedan,blue
22209,small vehicle,pickup,white
27407,small vehicle,jeep,white
21772,small vehicle,sedan,silver/grey
39852,large vehicle,truck,white
35772,small vehicle,hatchback,silver/grey
35541,small vehicle,sedan,silver/grey
37683,small vehicle,hatchback,black
13884,small vehicle,sedan,silver/grey
20096,small vehicle,pickup,white
19634,small vehicle,hatchback,black
14076,small vehicle,sedan,black
16807,small vehicle,sedan,silver/grey
20824,large vehicle,light truck,blue
38040,small vehicle,sedan,black
15514,small vehicle,hatchback,silver/grey
24429,small vehicle,sedan,silver/grey
36279,small vehicle,sedan,blue
11566,small vehicle,hatchback,silver/grey
32501,small vehicle,minivan,white
21432,small vehicle,sedan,silver/grey
14316,small vehicle,sedan,silver/grey
38436,small vehicle,sedan,silver/grey
22679,small vehicle,hatchback,white
37134,small vehicle,sedan,silver/grey
25115,small vehicle,hatchback,silver/grey
12770,small vehicle,sedan,silver/grey
32847,small vehicle,sedan,white
36975,small vehicle,sedan,black
18467,small vehicle,hatchback,black
12374,small vehicle,sedan,white
10228,small vehicle,sedan,silver/grey
35652,small vehicle,sedan,black
29111,small vehicle,sedan,black
20992,small vehicle,minivan,white
23602,small vehicle,sedan,silver/grey
18684,small vehicle,sedan,silver/grey
30856,small vehicle,sedan,white
25254,small vehicle,sedan,silver/grey
28756,small vehicle,sedan,blue
25349,small vehicle,hatchback,red
10105,small vehicle,hatchback,blue
12625,small vehicle,jeep,blue
17696,small vehicle,sedan,white
27565,small vehicle,hatchback,silver/grey
35244,small vehicle,sedan,white
10560,small vehicle,minivan,white
36758,small vehicle,sedan,white
38973,small vehicle,sedan,blue
19452,small vehicle,hatchback,black
38244,small vehicle,sedan,white
19956,small vehicle,sedan,white
33363,small vehicle,sedan,silver/grey
18126,small vehicle,sedan,white
13504,small vehicle,hatchback,black
20462,small vehicle,jeep,black
17285,small vehicle,sedan,blue
30180,small vehicle,minivan,red
24341,small vehicle,sedan,silver/grey
23424,small vehicle,sedan,silver/grey
34041,small vehicle,sedan,silver/grey
16798,small vehicle,jeep,white
36685,small vehicle,hatchback,white
30121,small vehicle,sedan,blue
23373,small vehicle,sedan,silver/grey
29970,small vehicle,sedan,white
16010,small vehicle,sedan,silver/grey
19716,small vehicle,sedan,blue
32243,small vehicle,hatchback,black
11481,small vehicle,jeep,red
33533,small vehicle,sedan,silver/grey
33569,small vehicle,sedan,white
10199,small vehicle,hatchback,silver/grey
15109,small vehicle,hatchback,black
32828,small vehicle,sedan,white
16580,small vehicle,minivan,white
11645,small vehicle,sedan,black
26401,small vehicle,hatchback,white
30029,small vehicle,sedan,black
19287,small vehicle,sedan,silver/grey
29626,small vehicle,hatchback,silver/grey
18736,small vehicle,hatchback,white
11540,small vehicle,hatchback,white
28968,small vehicle,hatchback,silver/grey
33516,small vehicle,minivan,white
25855,small vehicle,sedan,silver/grey
16727,small vehicle,sedan,silver/grey
11650,small vehicle,hatchback,silver/grey
24367,small vehicle,pickup,silver/grey
18758,small vehicle,sedan,white
30562,small vehicle,hatchback,black
11139,small vehicle,sedan,silver/grey
31648,small vehicle,sedan,silver/grey
26041,small vehicle,hatchback,silver/grey
14609,small vehicle,van,white
12871,small vehicle,sedan,white
30088,small vehicle,sedan,silver/grey
35673,small vehicle,sedan,white
38876,small vehicle,sedan,black
23290,small vehicle,sedan,silver/grey
39200,small vehicle,sedan,silver/grey
10709,small vehicle,sedan,silver/grey
14548,small vehicle,sedan,white
23866,small vehicle,hatchback,white
14571,small vehicle,sedan,silver/grey
25611,small vehicle,sedan,silver/grey
14420,small vehicle,sedan,white
23861,small vehicle,sedan,silver/grey
11531,small vehicle,hatchback,silver/grey
21906,small vehicle,sedan,white
36789,small vehicle,sedan,white
22804,small vehicle,sedan,black
23733,small vehicle,sedan,red
21306,small vehicle,sedan,silver/grey
10311,small vehicle,sedan,black
30913,small vehicle,hatchback,blue
34936,small vehicle,sedan,silver/grey
33907,small vehicle,sedan,silver/grey
22724,small vehicle,hatchback,silver/grey
32537,small vehicle,hatchback,silver/grey
31386,small vehicle,sedan,blue
29763,small vehicle,hatchback,silver/grey
31675,small vehicle,sedan,silver/grey
24493,small vehicle,sedan,silver/grey
15052,small vehicle,hatchback,silver/grey
29572,small vehicle,sedan,black
11095,small vehicle,sedan,silver/grey
33093,small vehicle,van,white
35853,small vehicle,sedan,silver/grey
20935,small vehicle,sedan,white
38625,small vehicle,sedan,silver/grey
13649,small vehicle,hatchback,silver/grey
16286,small vehicle,sedan,white
11860,small vehicle,hatchback,silver/grey
18475,small vehicle,hatchback,silver/grey
30988,small vehicle,sedan,black
36027,small vehicle,sedan,white
27704,small vehicle,hatchback,silver/grey
16753,small vehicle,hatchback,silver/grey
12669,small vehicle,sedan,white
38352,small vehicle,sedan,white
35057,small vehicle,jeep,silver/grey
32223,small vehicle,minivan,white
17832,small vehicle,sedan,white
22657,small vehicle,jeep,white
36739,small vehicle,sedan,silver/grey
32614,small vehicle,sedan,white
13592,small vehicle,hatchback,silver/grey
36932,small vehicle,sedan,silver/grey
16019,small vehicle,sedan,white
20259,small vehicle,jeep,black
36713,small vehicle,sedan,silver/grey
34431,small vehicle,sedan,black
15987,small vehicle,hatchback,white
39897,small vehicle,jeep,black
16991,small vehicle,sedan,black
16810,small vehicle,sedan,silver/grey
29865,small vehicle,hatchback,silver/grey
26656,small vehicle,sedan,silver/grey
38492,small vehicle,sedan,silver/grey
16312,small vehicle,sedan,silver/grey
14236,small vehicle,sedan,black
12098,small vehicle,sedan,white
23353,small vehicle,sedan,white
31072,small vehicle,hatchback,silver/grey
10176,small vehicle,hatchback,silver/grey
35867,small vehicle,sedan,white
21458,small vehicle,sedan,white
33006,small vehicle,sedan,white
20873,small vehicle,pickup,white
15153,small vehicle,hatchback,silver/grey
30960,small vehicle,sedan,silver/grey
21602,small vehicle,minivan,white
24755,small vehicle,hatchback,silver/grey
10646,small vehicle,jeep,silver/grey
20487,small vehicle,sedan,white
24703,small vehicle,sedan,silver/grey
33151,small vehicle,sedan,white
19043,small vehicle,hatchback,black
31234,small vehicle,jeep,silver/grey
20786,small vehicle,sedan,silver/grey
21653,small vehicle,hatchback,red
30859,small vehicle,sedan,yellow
36475,small vehicle,jeep,blue
32759,small vehicle,jeep,white
14457,small vehicle,sedan,white
11211,small vehicle,sedan,white
